iter	Passed	Remaining
1666	48248	96468
1667	48277	96439
1668	48306	96409
1669	48333	96378
1670	48373	96371
1671	48403	96343
1672	48431	96313
1673	48459	96281
1674	48486	96249
1675	48515	96220
1676	48542	96187
1677	48571	96158
1678	48601	96131
1679	48629	96101
1680	48657	96071
1681	48686	96042
1682	48716	96014
1683	48745	95984
1684	48773	95954
1685	48804	95929
1686	48835	95904
1687	48863	95874
1688	48891	95844
1689	48920	95813
1690	48948	95784
1691	48968	95736
1692	48999	95712
1693	49025	95678
1694	49051	95643
1695	49077	95607
1696	49106	95580
1697	49134	95549
1698	49163	95520
1699	49192	95490
1700	49221	95462
1701	49251	95434
1702	49278	95403
1703	49307	95373
1704	49336	95344
1705	49364	95314
1706	49393	95285
1707	49420	95252
1708	49450	95225
1709	49478	95195
1710	49507	95166
1711	49537	95139
1712	49565	95109
1713	49594	95079
1714	49623	95051
1715	49656	95031
1716	49683	94997
1717	49711	94967
1718	49740	94938
1719	49770	94911
1720	49800	94883
1721	49831	94858
1722	49859	94828
1723	49887	94797
1724	49915	94767
1725	49945	94739
1726	49976	94714
1727	50004	94683
1728	50031	94651
1729	50061	94625
1730	50090	94596
1731	50118	94564
1732	50147	94536
1733	50178	94511
1734	50208	94485
1735	50237	94454
1736	50264	94424
1737	50293	94394
1738	50322	94364
1739	50349	94333
1740	50379	94305
1741	50412	94284
1742	50438	94249
1743	50465	94217
1744	50502	94203
1745	50530	94173
1746	50559	94144
1747	50588	94116
1748	50619	94091
1749	50647	94059
1750	50675	94028
1751	50696	93984
1752	50724	93955
1753	50754	93926
1754	50783	93898
1755	50809	93864
1756	50838	93834
1757	50864	93802
1758	50893	93771
1759	50921	93742
1760	50952	93716
1761	50981	93688
1762	51011	93660
1763	51039	93629
1764	51068	93601
1765	51097	93573
1766	51127	93546
1767	51155	93515
1768	51184	93486
1769	51212	93455
1770	51242	93427
1771	51270	93397
1772	51297	93365
1773	51325	93335
1774	51354	93305
1775	51381	93274
1776	51411	93246
1777	51440	93217
1778	51468	93187
1779	51496	93155
1780	51524	93126
1781	51553	93097
1782	51582	93068
1783	51607	93031
1784	51634	93000
1785	51663	92970
1786	51696	92948
1787	51724	92918
1788	51753	92890
1789	51781	92860
1790	51814	92837
1791	51844	92811
1792	51874	92783
1793	51903	92755
1794	51931	92725
1795	51959	92694
1796	51989	92666
1797	52015	92633
1798	52042	92601
1799	52067	92565
1800	52097	92537
1801	52126	92508
1802	52154	92478
1803	52184	92451
1804	52212	92421
1805	52243	92395
1806	52272	92366
1807	52302	92339
1808	52331	92310
1809	52360	92282
1810	52390	92254
1811	52419	92225
1812	52445	92192
1813	52477	92168
1814	52504	92136
1815	52532	92105
1816	52560	92074
1817	52588	92044
1818	52617	92015
1819	52645	91984
1820	52674	91956
1821	52704	91928
1822	52738	91909
1823	52767	91880
1824	52797	91853
1825	52826	91823
1826	52858	91800
1827	52884	91767
1828	52911	91734
1829	52941	91707
1830	52971	91680
1831	52999	91649
1832	53029	91622
1833	53059	91594
1834	53087	91564
1835	53115	91535
1836	53144	91505
1837	53171	91472
1838	53198	91440
1839	53227	91412
1840	53260	91391
1841	53289	91361
1842	53323	91341
1843	53352	91312
1844	53391	91301
1845	53424	91279
1846	53456	91254
1847	53489	91233
1848	53551	91260
1849	53580	91231
1850	53608	91200
1851	53638	91174
1852	53682	91170
1853	53718	91153
1854	53747	91125
1855	53778	91098
1856	53808	91072
1857	53838	91045
1858	53908	91085
1859	53945	91069
1860	53977	91045
1861	54037	91068
1862	54068	91042
1863	54098	91015
1864	54129	90989
1865	54158	90961
1866	54187	90931
1867	54217	90903
1868	54247	90877
1869	54275	90846
1870	54303	90815
1871	54333	90787
1872	54364	90761
1873	54395	90736
1874	54426	90710
1875	54457	90684
1876	54489	90661
1877	54521	90636
1878	54551	90609
1879	54579	90579
1880	54607	90548
1881	54638	90522
1882	54667	90493
1883	54696	90463
1884	54724	90433
1885	54754	90405
1886	54782	90375
1887	54813	90349
1888	54840	90317
1889	54873	90294
1890	54905	90270
1891	54940	90251
1892	54967	90219
1893	54993	90184
1894	55023	90156
1895	55052	90127
1896	55079	90096
1897	55107	90065
1898	55136	90035
1899	55166	90008
1900	55196	89981
1901	55228	89956
1902	55262	89935
1903	55290	89905
1904	55319	89876
1905	55348	89847
1906	55377	89818
1907	55405	89787
1908	55434	89757
1909	55463	89728
1910	55493	89700
1911	55520	89668
1912	55548	89639
1913	55583	89619
1914	55610	89586
1915	55640	89558
1916	55672	89534
1917	55701	89505
1918	55730	89477
1919	55759	89448
1920	55787	89416
1921	55827	89405
1922	55854	89372
1923	55881	89340
1924	55914	89317
1925	55945	89292
1926	55977	89267
1927	56003	89234
1928	56032	89204
1929	56051	89159
1930	56079	89128
1931	56106	89096
1932	56136	89069
1933	56165	89040
1934	56197	89015
1935	56223	88982
1936	56251	88951
1937	56285	88929
1938	56313	88898
1939	56342	88869
1940	56369	88837
1941	56398	88809
1942	56428	88780
1943	56457	88752
1944	56485	88721
1945	56514	88691
1946	56549	88672
1947	56578	88642
1948	56608	88616
1949	56636	88585
1950	56667	88559
1951	56696	88529
1952	56726	88502
1953	56755	88472
1954	56784	88444
1955	56812	88413
1956	56844	88389
1957	56872	88358
1958	56897	88323
1959	56926	88294
1960	56959	88271
1961	56987	88240
1962	57015	88210
1963	57043	88178
1964	57070	88147
1965	57101	88120
1966	57129	88090
1967	57159	88062
1968	57189	88035
1969	57218	88006
1970	57248	87977
1971	57276	87948
1972	57304	87917
1973	57331	87884
1974	57360	87855
1975	57389	87827
1976	57421	87801
1977	57448	87769
1978	57476	87740
1979	57506	87711
1980	57535	87682
1981	57564	87652
1982	57592	87623
1983	57621	87594
1984	57648	87562
1985	57678	87533
1986	57705	87501
1987	57734	87473
1988	57763	87443
1989	57791	87413
1990	57822	87386
1991	57851	87358
1992	57883	87333
1993	57914	87308
1994	57944	87279
1995	57974	87252
1996	58002	87221
1997	58030	87191
1998	58059	87162
1999	58085	87128
2000	58106	87086
2001	58134	87056
2002	58162	87025
2003	58191	86996
2004	58219	86966
2005	58249	86938
2006	58278	86909
2007	58306	86878
2008	58336	86851
2009	58366	86824
2010	58396	86795
2011	58423	86764
2012	58453	86736
2013	58482	86706
2014	58510	86677
2015	58541	86650
2016	58574	86627
2017	58610	86608
2018	58639	86579
2019	58668	86550
2020	58696	86520
2021	58725	86491
2022	58760	86470
2023	58789	86440
2024	58844	86451
2025	58877	86426
2026	58907	86399
2027	58937	86371
2028	58968	86344
2029	58999	86319
2030	59029	86291
2031	59057	86260
2032	59087	86232
2033	59115	86202
2034	59144	86173
2035	59173	86144
2036	59202	86116
2037	59231	86086
2038	59261	86058
2039	59298	86040
2040	59326	86010
2041	59355	85981
2042	59384	85952
2043	59405	85910
2044	59434	85881
2045	59464	85854
2046	59494	85827
2047	59524	85798
2048	59554	85771
2049	59583	85742
2050	59613	85714
2051	59642	85684
2052	59673	85658
2053	59702	85629
2054	59732	85601
2055	59762	85573
2056	59792	85546
2057	59820	85516
2058	59850	85487
2059	59880	85460
2060	59911	85434
2061	59937	85401
2062	59966	85370
2063	59994	85341
2064	60023	85311
2065	60051	85280
2066	60080	85251
2067	60107	85220
2068	60135	85189
2069	60163	85159
2070	60195	85134
2071	60224	85105
2072	60254	85076
2073	60283	85047
2074	60313	85020
2075	60341	84989
2076	60371	84961
2077	60427	84970
2078	60458	84944
2079	60488	84915
2080	60517	84887
2081	60545	84857
2082	60573	84825
2083	60602	84796
2084	60633	84770
2085	60662	84741
2086	60693	84714
2087	60729	84695
2088	60763	84673
2089	60789	84640
2090	60818	84610
2091	60845	84579
2092	60874	84549
2093	60903	84520
2094	60932	84490
2095	60958	84458
2096	60986	84427
2097	61018	84402
2098	61049	84375
2099	61078	84346
2100	61108	84318
2101	61136	84288
2102	61167	84261
2103	61196	84231
2104	61225	84203
2105	61255	84174
2106	61284	84146
2107	61311	84114
2108	61339	84083
2109	61369	84055
2110	61402	84031
2111	61429	83999
2112	61457	83970
2113	61486	83940
2114	61514	83910
2115	61542	83879
2116	61571	83850
2117	61600	83820
2118	61630	83792
2119	61658	83762
2120	61687	83733
2121	61716	83703
2122	61745	83675
2123	61772	83642
2124	61802	83614
2125	61866	83633
2126	61908	83621
2127	61942	83598
2128	61997	83605
2129	62036	83588
2130	62066	83560
2131	62108	83548
2132	62156	83546
2133	62188	83519
2134	62237	83517
2135	62273	83497
2136	62308	83476
2137	62335	83445
2138	62365	83416
2139	62394	83387
2140	62425	83359
2141	62453	83330
2142	62491	83312
2143	62526	83290
2144	62553	83259
2145	62583	83230
2146	62611	83200
2147	62640	83170
2148	62670	83142
2149	62723	83145
2150	62755	83119
2151	62785	83091
2152	62816	83065
2153	62847	83038
2154	62875	83006
2155	62905	82979
2156	62934	82949
2157	62961	82918
2158	62991	82889
2159	63018	82857
2160	63048	82829
2161	63077	82799
2162	63106	82770
2163	63135	82740
2164	63167	82715
2165	63198	82688
2166	63225	82656
2167	63252	82625
2168	63283	82597
2169	63319	82578
2170	63360	82564
2171	63391	82536
2172	63419	82506
2173	63448	82477
2174	63480	82451
2175	63517	82432
2176	63546	82403
2177	63578	82377
2178	63608	82349
2179	63637	82319
2180	63665	82289
2181	63694	82260
2182	63725	82232
2183	63752	82201
2184	63782	82172
2185	63815	82149
2186	63847	82123
2187	63877	82094
2188	63907	82067
2189	63937	82038
2190	63965	82007
2191	63993	81977
2192	64022	81948
2193	64052	81919
2194	64082	81891
2195	64112	81863
2196	64149	81843
2197	64178	81814
2198	64208	81786
2199	64237	81756
2200	64267	81728
2201	64296	81699
2202	64324	81668
2203	64353	81638
2204	64380	81607
2205	64409	81577
2206	64439	81548
2207	64467	81519
2208	64496	81489
2209	64525	81459
2210	64556	81432
2211	64586	81404
2212	64618	81379
2213	64647	81349
2214	64675	81319
2215	64703	81288
2216	64741	81269
2217	64770	81240
2218	64799	81210
2219	64828	81182
2220	64859	81155
2221	64889	81126
2222	64917	81096
2223	64950	81071
2224	64981	81044
2225	65011	81016
2226	65038	80984
2227	65069	80957
2228	65101	80932
2229	65131	80903
2230	65163	80877
2231	65193	80849
2232	65224	80821
2233	65254	80793
2234	65286	80767
2235	65312	80735
2236	65341	80706
2237	65373	80679
2238	65403	80652
2239	65432	80621
2240	65460	80591
2241	65489	80561
2242	65518	80532
2243	65546	80502
2244	65576	80473
2245	65606	80444
2246	65634	80414
2247	65663	80385
2248	65693	80356
2249	65722	80328
2250	65752	80299
2251	65781	80269
2252	65812	80243
2253	65844	80217
2254	65872	80186
2255	65906	80162
2256	65934	80131
2257	65961	80099
2258	65990	80070
2259	66018	80039
2260	66050	80014
2261	66079	79984
2262	66113	79961
2263	66151	79942
2264	66182	79915
2265	66210	79885
2266	66237	79853
2267	66264	79820
2268	66293	79791
2269	66322	79762
2270	66353	79734
2271	66383	79707
2272	66411	79676
2273	66438	79644
2274	66468	79615
2275	66495	79584
2276	66524	79554
2277	66552	79523
2278	66583	79496
2279	66615	79470
2280	66645	79443
2281	66675	79414
2282	66706	79387
2283	66734	79356
2284	66762	79326
2285	66792	79297
2286	66822	79269
2287	66851	79239
2288	66881	79212
2289	66909	79181
2290	66937	79150
2291	66964	79118
2292	66992	79088
2293	67023	79060
2294	67053	79032
2295	67084	79005
2296	67113	78976
2297	67143	78947
2298	67169	78914
2299	67198	78884
2300	67227	78855
2301	67256	78825
2302	67285	78797
2303	67318	78771
2304	67347	78742
2305	67376	78713
2306	67408	78687
2307	67436	78656
2308	67464	78625
2309	67493	78595
2310	67523	78567
2311	67551	78537
2312	67582	78510
2313	67611	78480
2314	67645	78457
2315	67673	78426
2316	67703	78398
2317	67733	78369
2318	67761	78339
2319	67789	78308
2320	67814	78274
2321	67846	78248
2322	67874	78217
2323	67903	78188
2324	67931	78157
2325	67959	78127
2326	67988	78098
2327	68016	78066
2328	68046	78038
2329	68074	78008
2330	68103	77978
2331	68132	77949
2332	68163	77922
2333	68198	77899
2334	68226	77868
2335	68255	77839
2336	68286	77812
2337	68315	77782
2338	68345	77754
2339	68375	77725
2340	68404	77696
2341	68436	77670
2342	68462	77637
2343	68491	77608
2344	68521	77579
2345	68549	77549
2346	68578	77520
2347	68608	77490
2348	68638	77463
2349	68670	77436
2350	68698	77406
2351	68727	77376
2352	68754	77345
2353	68781	77313
2354	68816	77290
2355	68846	77262
2356	68878	77235
2357	68908	77207
2358	68937	77178
2359	68965	77147
2360	68992	77116
2361	69021	77086
2362	69056	77063
2363	69086	77035
2364	69115	77005
2365	69145	76977
2366	69175	76949
2367	69208	76924
2368	69240	76898
2369	69270	76869
2370	69301	76843
2371	69329	76812
2372	69356	76780
2373	69384	76749
2374	69414	76721
2375	69443	76691
2376	69467	76656
2377	69495	76626
2378	69525	76597
2379	69555	76569
2380	69583	76538
2381	69611	76508
2382	69641	76480
2383	69669	76449
2384	69699	76421
2385	69728	76391
2386	69756	76361
2387	69785	76331
2388	69814	76301
2389	69843	76272
2390	69874	76245
2391	69902	76214
2392	69944	76199
2393	69971	76168
2394	69999	76137
2395	70026	76105
2396	70054	76075
2397	70084	76046
2398	70113	76017
2399	70141	75986
2400	70170	75957
2401	70199	75927
2402	70228	75897
2403	70255	75866
2404	70284	75836
2405	70307	75801
2406	70335	75770
2407	70362	75739
2408	70392	75711
2409	70421	75680
2410	70449	75650
2411	70481	75624
2412	70514	75599
2413	70549	75576
2414	70577	75545
2415	70606	75516
2416	70638	75489
2417	70667	75460
2418	70698	75433
2419	70729	75406
2420	70760	75378
2421	70788	75348
2422	70818	75319
2423	70850	75293
2424	70880	75264
2425	70914	75240
2426	70942	75210
2427	70968	75177
2428	71000	75150
2429	71030	75122
2430	71059	75093
2431	71089	75064
2432	71118	75035
2433	71148	75007
2434	71179	74979
2435	71213	74955
2436	71245	74928
2437	71273	74898
2438	71302	74869
2439	71332	74840
2440	71362	74812
2441	71391	74783
2442	71419	74752
2443	71448	74722
2444	71477	74693
2445	71511	74669
2446	71541	74641
2447	71570	74610
2448	71600	74582
2449	71629	74553
2450	71663	74528
2451	71691	74498
2452	71723	74471
2453	71752	74442
2454	71781	74413
2455	71811	74384
2456	71841	74356
2457	71870	74326
2458	71902	74300
2459	71928	74268
2460	71959	74240
2461	71990	74212
2462	72021	74185
2463	72049	74155
2464	72078	74125
2465	72107	74095
2466	72135	74065
2467	72163	74034
2468	72192	74005
2469	72223	73977
2470	72253	73949
2471	72288	73926
2472	72317	73896
2473	72346	73867
2474	72373	73835
2475	72400	73804
2476	72433	73778
2477	72461	73748
2478	72490	73718
2479	72518	73688
2480	72547	73659
2481	72576	73628
2482	72612	73606
2483	72641	73576
2484	72671	73549
2485	72698	73517
2486	72727	73488
2487	72757	73459
2488	72785	73429
2489	72816	73400
2490	72846	73372
2491	72876	73343
2492	72903	73312
2493	72938	73289
2494	72965	73257
2495	72996	73230
2496	73026	73202
2497	73056	73173
2498	73088	73146
2499	73115	73115
2500	73145	73087
2501	73175	73058
2502	73203	73028
2503	73232	72998
2504	73259	72966
2505	73293	72942
2506	73322	72913
2507	73351	72883
2508	73381	72854
2509	73411	72826
2510	73440	72797
2511	73470	72768
2512	73501	72740
2513	73526	72707
2514	73555	72677
2515	73584	72648
2516	73612	72618
2517	73641	72588
2518	73673	72562
2519	73702	72532
2520	73731	72503
2521	73759	72473
2522	73788	72443
2523	73818	72414
2524	73847	72385
2525	73877	72356
2526	73905	72326
2527	73933	72296
2528	73962	72265
2529	73998	72243
2530	74027	72214
2531	74064	72192
2532	74102	72171
2533	74139	72150
2534	74179	72131
2535	74215	72108
2536	74246	72080
2537	74276	72052
2538	74308	72025
2539	74340	71998
2540	74372	71972
2541	74403	71944
2542	74433	71915
2543	74462	71886
2544	74493	71858
2545	74526	71833
2546	74558	71807
2547	74589	71779
2548	74620	71751
2549	74652	71724
2550	74682	71696
2551	74711	71666
2552	74744	71641
2553	74773	71611
2554	74809	71588
2555	74840	71560
2556	74872	71534
2557	74903	71506
2558	74934	71479
2559	74965	71451
2560	75001	71428
2561	75031	71399
2562	75059	71369
2563	75084	71335
2564	75108	71302
2565	75144	71278
2566	75175	71251
2567	75203	71220
2568	75233	71192
2569	75262	71162
2570	75292	71133
2571	75322	71105
2572	75353	71077
2573	75382	71048
2574	75412	71019
2575	75441	70990
2576	75470	70960
2577	75500	70931
2578	75530	70903
2579	75559	70874
2580	75589	70845
2581	75619	70816
2582	75648	70787
2583	75676	70756
2584	75706	70727
2585	75735	70697
2586	75764	70668
2587	75792	70638
2588	75823	70610
2589	75853	70581
2590	75882	70552
2591	75912	70523
2592	75942	70495
2593	75971	70465
2594	76002	70437
2595	76032	70409
2596	76062	70380
2597	76091	70351
2598	76122	70322
2599	76152	70294
2600	76181	70265
2601	76210	70235
2602	76241	70207
2603	76269	70177
2604	76299	70148
2605	76326	70116
2606	76359	70091
2607	76391	70064
2608	76421	70035
2609	76451	70006
2610	76480	69977
2611	76510	69949
2612	76541	69921
2613	76569	69890
2614	76600	69863
2615	76628	69832
2616	76666	69811
2617	76699	69785
2618	76733	69759
2619	76774	69742
2620	76811	69719
2621	76842	69691
2622	76870	69661
2623	76899	69631
2624	76926	69600
2625	76954	69569
2626	76984	69540
2627	77013	69511
2628	77043	69482
2629	77071	69452
2630	77102	69424
2631	77132	69396
2632	77162	69366
2633	77190	69336
2634	77219	69306
2635	77248	69277
2636	77276	69247
2637	77306	69218
2638	77335	69188
2639	77363	69158
2640	77396	69132
2641	77424	69102
2642	77452	69070
2643	77479	69040
2644	77509	69011
2645	77538	68981
2646	77567	68951
2647	77597	68923
2648	77624	68891
2649	77652	68861
2650	77681	68832
2651	77712	68804
2652	77742	68775
2653	77772	68746
2654	77800	68716
2655	77830	68687
2656	77861	68659
2657	77889	68629
2658	77917	68598
2659	77946	68569
2660	77976	68540
2661	78005	68510
2662	78035	68482
2663	78065	68453
2664	78093	68423
2665	78121	68392
2666	78151	68363
2667	78180	68334
2668	78213	68308
2669	78242	68278
2670	78270	68248
2671	78300	68219
2672	78329	68190
2673	78356	68159
2674	78387	68131
2675	78418	68103
2676	78448	68074
2677	78475	68043
2678	78505	68014
2679	78534	67984
2680	78563	67955
2681	78591	67925
2682	78622	67897
2683	78650	67866
2684	78679	67837
2685	78709	67808
2686	78741	67781
2687	78770	67752
2688	78800	67723
2689	78831	67695
2690	78862	67667
2691	78893	67639
2692	78921	67609
2693	78952	67581
2694	78980	67551
2695	79012	67523
2696	79043	67496
2697	79074	67468
2698	79102	67437
2699	79128	67405
2700	79158	67376
2701	79192	67351
2702	79222	67322
2703	79250	67292
2704	79278	67262
2705	79307	67232
2706	79336	67203
2707	79368	67175
2708	79396	67145
2709	79431	67121
2710	79467	67097
2711	79510	67079
2712	79540	67050
2713	79571	67022
2714	79607	66999
2715	79635	66968
2716	79665	66940
2717	79688	66905
2718	79716	66875
2719	79745	66845
2720	79775	66816
2721	79808	66790
2722	79840	66763
2723	79870	66734
2724	79898	66704
2725	79926	66673
2726	79956	66644
2727	79984	66614
2728	80014	66585
2729	80044	66556
2730	80072	66526
2731	80102	66498
2732	80131	66468
2733	80161	66439
2734	80190	66409
2735	80220	66381
2736	80249	66351
2737	80277	66321
2738	80306	66291
2739	80335	66261
2740	80365	66233
2741	80395	66204
2742	80425	66175
2743	80453	66145
2744	80484	66117
2745	80515	66089
2746	80546	66061
2747	80574	66031
2748	80603	66001
2749	80633	65972
2750	80663	65943
2751	80692	65914
2752	80720	65884
2753	80749	65854
2754	80778	65825
2755	80808	65796
2756	80839	65768
2757	80866	65737
2758	80894	65706
2759	80922	65676
2760	80951	65646
2761	80979	65615
2762	81008	65586
2763	81037	65557
2764	81067	65528
2765	81096	65498
2766	81126	65469
2767	81155	65440
2768	81184	65410
2769	81213	65380
2770	81241	65351
2771	81269	65320
2772	81297	65290
2773	81325	65259
2774	81354	65230
2775	81382	65200
2776	81412	65170
2777	81441	65141
2778	81470	65111
2779	81499	65082
2780	81539	65061
2781	81567	65031
2782	81596	65001
2783	81625	64972
2784	81653	64941
2785	81681	64911
2786	81711	64882
2787	81740	64853
2788	81770	64823
2789	81799	64794
2790	81829	64766
2791	81857	64735
2792	81883	64703
2793	81911	64673
2794	81939	64642
2795	81968	64613
2796	81997	64583
2797	82027	64554
2798	82055	64524
2799	82086	64496
2800	82115	64466
2801	82145	64438
2802	82173	64407
2803	82201	64377
2804	82232	64349
2805	82261	64319
2806	82290	64290
2807	82317	64259
2808	82346	64229
2809	82375	64200
2810	82405	64171
2811	82433	64141
2812	82465	64113
2813	82493	64083
2814	82524	64055
2815	82554	64026
2816	82582	63996
2817	82611	63966
2818	82639	63936
2819	82670	63908
2820	82700	63879
2821	82730	63851
2822	82762	63823
2823	82794	63796
2824	82824	63767
2825	82855	63739
2826	82884	63709
2827	82912	63679
2828	82942	63650
2829	82972	63621
2830	83001	63592
2831	83029	63562
2832	83061	63534
2833	83091	63506
2834	83121	63477
2835	83149	63447
2836	83187	63424
2837	83216	63394
2838	83243	63363
2839	83271	63333
2840	83299	63302
2841	83326	63271
2842	83355	63241
2843	83384	63212
2844	83414	63183
2845	83444	63154
2846	83474	63125
2847	83503	63097
2848	83533	63067
2849	83564	63039
2850	83592	63009
2851	83621	62980
2852	83650	62950
2853	83677	62919
2854	83707	62890
2855	83736	62860
2856	83763	62830
2857	83792	62800
2858	83824	62772
2859	83852	62742
2860	83878	62711
2861	83906	62681
2862	83937	62652
2863	83966	62622
2864	83994	62592
2865	84023	62563
2866	84052	62533
2867	84081	62504
2868	84109	62474
2869	84139	62444
2870	84167	62414
2871	84196	62384
2872	84230	62359
2873	84259	62329
2874	84292	62303
2875	84320	62272
2876	84350	62244
2877	84379	62214
2878	84408	62184
2879	84441	62158
2880	84470	62128
2881	84500	62100
2882	84528	62069
2883	84556	62039
2884	84625	62039
2885	84658	62012
2886	84705	61996
2887	84735	61967
2888	84764	61937
2889	84796	61909
2890	84827	61882
2891	84855	61851
2892	84885	61822
2893	84914	61793
2894	84947	61766
2895	84976	61736
2896	85006	61708
2897	85036	61679
2898	85064	61649
2899	85093	61619
2900	85127	61593
2901	85153	61561
2902	85183	61532
2903	85218	61507
2904	85246	61477
2905	85273	61446
2906	85303	61417
2907	85346	61397
2908	85376	61368
2909	85404	61338
2910	85434	61309
2911	85463	61279
2912	85492	61250
2913	85522	61221
2914	85551	61192
2915	85581	61163
2916	85613	61135
2917	85641	61105
2918	85671	61076
2919	85699	61046
2920	85734	61020
2921	85761	60989
2922	85790	60960
2923	85820	60931
2924	85850	60902
2925	85878	60872
2926	85904	60840
2927	85933	60810
2928	85981	60794
2929	86010	60764
2930	86040	60736
2931	86068	60705
2932	86097	60676
2933	86128	60647
2934	86155	60617
2935	86184	60587
2936	86215	60559
2937	86245	60530
2938	86276	60501
2939	86302	60470
2940	86332	60441
2941	86360	60411
2942	86401	60389
2943	86426	60357
2944	86454	60327
2945	86484	60298
2946	86514	60269
2947	86549	60244
2948	86580	60216
2949	86610	60186
2950	86640	60158
2951	86669	60128
2952	86705	60103
2953	86744	60080
2954	86776	60053
2955	86809	60026
2956	86845	60001
2957	86875	59972
2958	86906	59944
2959	86936	59915
2960	86981	59896
2961	87010	59867
2962	87048	59844
2963	87080	59816
2964	87112	59789
2965	87142	59760
2966	87172	59730
2967	87205	59703
2968	87236	59675
2969	87267	59647
2970	87297	59618
2971	87330	59591
2972	87364	59565
2973	87394	59536
2974	87420	59504
2975	87451	59476
2976	87480	59446
2977	87506	59414
2978	87533	59384
2979	87566	59357
2980	87607	59335
2981	87637	59306
2982	87670	59279
2983	87702	59252
2984	87735	59225
2985	87769	59198
2986	87801	59171
2987	87835	59145
2988	87867	59117
2989	87898	59089
2990	87929	59060
2991	87960	59032
2992	88003	59011
2993	88034	58983
2994	88066	58955
2995	88098	58928
2996	88128	58899
2997	88161	58872
2998	88213	58857
2999	88240	58826
3000	88270	58797
3001	88300	58768
3002	88328	58738
3003	88355	58707
3004	88389	58681
3005	88416	58650
3006	88445	58620
3007	88475	58591
3008	88505	58562
3009	88539	58536
3010	88568	58506
3011	88617	58489
3012	88646	58460
3013	88677	58432
3014	88710	58404
3015	88736	58373
3016	88766	58344
3017	88797	58315
3018	88836	58292
3019	88865	58262
3020	88893	58232
3021	88921	58202
3022	88949	58171
3023	88977	58141
3024	89004	58110
3025	89031	58079
3026	89061	58050
3027	89087	58018
3028	89116	57988
3029	89144	57958
3030	89171	57927
3031	89199	57897
3032	89227	57866
3033	89260	57839
3034	89288	57809
3035	89315	57778
3036	89346	57750
3037	89373	57719
3038	89401	57689
3039	89429	57658
3040	89458	57628
3041	89484	57597
3042	89513	57567
3043	89541	57537
3044	89573	57509
3045	89603	57480
3046	89631	57449
3047	89662	57421
3048	89692	57392
3049	89723	57364
3050	89752	57334
3051	89781	57304
3052	89814	57277
3053	89849	57252
3054	89879	57222
3055	89909	57193
3056	89937	57163
3057	89966	57133
3058	89995	57104
3059	90024	57074
3060	90054	57045
3061	90083	57015
3062	90114	56987
3063	90145	56958
3064	90176	56930
3065	90205	56900
3066	90234	56871
3067	90265	56842
3068	90295	56813
3069	90322	56782
3070	90350	56752
3071	90379	56722
3072	90405	56690
3073	90436	56662
3074	90466	56633
3075	90497	56604
3076	90529	56577
3077	90561	56549
3078	90591	56520
3079	90619	56489
3080	90647	56459
3081	90676	56430
3082	90704	56399
3083	90737	56372
3084	90769	56345
3085	90798	56315
3086	90829	56286
3087	90858	56256
3088	90886	56226
3089	90913	56195
3090	90942	56165
3091	90970	56135
3092	90999	56105
3093	91015	56068
3094	91044	56038
3095	91073	56008
3096	91103	55979
3097	91132	55950
3098	91162	55921
3099	91193	55892
3100	91222	55862
3101	91253	55834
3102	91283	55805
3103	91312	55775
3104	91342	55747
3105	91373	55718
3106	91404	55689
3107	91432	55659
3108	91463	55631
3109	91494	55602
3110	91524	55573
3111	91552	55543
3112	91581	55513
3113	91610	55484
3114	91639	55454
3115	91664	55422
3116	91692	55392
3117	91720	55361
3118	91748	55331
3119	91780	55303
3120	91812	55275
3121	91839	55245
3122	91870	55216
3123	91898	55185
3124	91926	55155
3125	91954	55125
3126	91985	55097
3127	92021	55071
3128	92049	55041
3129	92074	55009
3130	92105	54980
3131	92132	54950
3132	92160	54919
3133	92188	54889
3134	92217	54859
3135	92245	54829
3136	92274	54799
3137	92305	54771
3138	92332	54740
3139	92358	54709
3140	92388	54679
3141	92418	54650
3142	92446	54620
3143	92473	54590
3144	92502	54560
3145	92533	54531
3146	92562	54502
3147	92592	54473
3148	92622	54443
3149	92651	54414
3150	92678	54383
3151	92707	54353
3152	92736	54324
3153	92765	54294
3154	92795	54265
3155	92824	54235
3156	92853	54206
3157	92881	54176
3158	92908	54145
3159	92937	54115
3160	92959	54081
3161	92990	54053
3162	93019	54023
3163	93051	53995
3164	93082	53967
3165	93112	53937
3166	93143	53909
3167	93172	53879
3168	93200	53849
3169	93229	53820
3170	93267	53795
3171	93296	53765
3172	93325	53736
3173	93356	53707
3174	93386	53679
3175	93414	53648
3176	93450	53623
3177	93480	53594
3178	93500	53558
3179	93527	53528
3180	93559	53500
3181	93591	53472
3182	93624	53445
3183	93658	53418
3184	93691	53391
3185	93730	53366
3186	93762	53338
3187	93790	53309
3188	93822	53280
3189	93854	53253
3190	93883	53223
3191	93914	53194
3192	93945	53165
3193	93973	53135
3194	94004	53107
3195	94033	53077
3196	94062	53048
3197	94093	53019
3198	94123	52990
3199	94151	52960
3200	94180	52930
3201	94211	52901
3202	94239	52872
3203	94270	52843
3204	94300	52814
3205	94331	52785
3206	94361	52756
3207	94389	52726
3208	94421	52698
3209	94450	52668
3210	94479	52638
3211	94500	52604
3212	94528	52574
3213	94557	52544
3214	94586	52515
3215	94613	52484
3216	94641	52454
3217	94670	52424
3218	94700	52395
3219	94731	52366
